t,prev_t,dt,_dt_sum,de,vx,vy,vz,ax,ay,az,x,y,z,v_current,v_ref,throttle_computer,throttle_vehicle,kp,ki,kd
199.16837,0,0,0,0,-0.00041358097,-0.0018869631,-0.00062037143,-0.0058288574,-0.0020141602,-1.0003815,0.33995056,-0.082371,-6.9453926,0.00202892574301476,3.0,0.4317078346930059,0.0,0.14400000000000002, 0.0,-0.036000000000000004
199.21634,199.16837,0.0479699999999923,0,0,-0.000516330335,-0.0020416467,-0.000390325475,-0.005706787,-0.0016784668,-0.9990387,0.33976904,-0.08256483,-6.9453826,0.002141791829029161,3.0,0.4316915819766199,0.0,0.14400000000000002, 0.0,-0.036000000000000004
199.26865,199.21634,0.05231000000000563,0,0,-0.00045207961,-0.0018924248666666668,-0.00021771082000000003,-0.007980347,-0.0018615723,-0.99864197,0.33976904,-0.08265591,-6.9453826,0.001957816602979241,3.0,0.431718074409171,0.4316916,0.14400000000000002, 0.0,-0.036000000000000004
199.33345,199.26865,0.06479999999999109,0,0,-0.000315314869,-0.0012867059750000002,-0.00012744185000000002,-0.0063323975,-0.003692627,-0.99864197,0.3398606,-0.08207655,-6.9453826,0.0013308933683224254,3.0,0.4318083513549616,0.43171808,0.14400000000000002, 0.0,-0.036000000000000004
199.40224,199.33345,0.06879000000000701,0.23386999999999603,0.008454944453509687,-0.0015311075552000002,-0.00188024828,0.0008760417199999999,-0.1493988,0.32180786,-0.7749634,0.33977824,-0.08216595,-6.9453535,0.002578191815054504,3.0,0.43154419093409707,0.43180835,0.14400000000000002, 0.0,-0.036000000000000004
199.43338,199.40224,0.031139999999993506,0.26500999999998953,0.0034455178109343053,-0.0014690660592000001,-0.0018555933,0.00036973276600000003,-0.031555176,0.6889801,-1.2828827,0.33974615,-0.08222675,-6.945375,0.00239542979432759,3.0,0.4316206029315075,0.43154418,0.14400000000000002, 0.0,-0.036000000000000004
199.55165,199.43338,0.11826999999999543,0.33530999999999267,0.9308130623198855,0.0095015002808,-0.00506146124,-0.08799923133,0.086380005,-0.09307861,-0.76867676,0.34352875,-0.082547426,-6.9773407,0.08865529658255573,3.0,0.4099255066689132,0.4316206,0.14400000000000002, 0.0,-0.036000000000000004
199.60074,199.55165,0.04909000000000674,0.3320899999999938,2.8317382482376736,0.022381053912800004,-0.0020588556000000003,-0.261587107028,-0.8766937,0.5857849,-1.2523346,0.34787145,-0.082172394,-7.0087256,0.26255088082866457,3.0,0.3658752906782956,0.4316206,0.14400000000000002, 0.0,-0.036000000000000004
199.65038,199.60074,0.04964000000001079,0.3169300000000135,5.102451248630194,0.040530333042,-0.0014060604799999994,-0.44995424004,-0.7381592,0.032058716,-0.74884033,0.35363007,-0.08266187,-7.051979,0.45177815687850914,3.0,0.3159194329231928,0.3658753,0.14400000000000002, 0.0,-0.036000000000000004
199.7025,199.65038,0.05211999999997374,0.3002599999999802,8.691395450954229,0.069107076702,-0.0004705222719999996,-0.72401529524,1.9446869,0.4829712,-0.47323608,0.35983434,-0.083491325,-7.107141,0.7273060959341459,3.0,0.24035396767594078,0.31591943,0.14400000000000002, 0.0,-0.036000000000000004
199.76672,199.7025,0.06422000000000594,0.33333999999999264,10.347596923113459,0.0941518014,-0.0018555658319999997,-1.0425408520000001,1.185257,-0.0864563,-0.42001343,0.36963812,-0.08482218,-7.197923,1.0467852850132677,3.0,0.17778694972695488,0.31591943,0.14400000000000002, 0.0,-0.036000000000000004
199.81625,199.76672,0.04953000000000429,0.2646000000000015,14.734148909404105,0.11752837099999999,-0.0021228356319999996,-1.3403663519999998,2.1296387,-0.174057,-0.38064575,0.37870184,-0.08529949,-7.2787414,1.3455108256698722,3.0,0.09090495200949736,0.24035397,0.14400000000000002, 0.0,-0.036000000000000004
199.84966,199.81625,0.03341000000000349,0.24891999999999825,16.33259652673851,0.134769993,-0.004016068951999999,-1.57532706,1.7016907,0.8607788,-1.1355896,0.38706365,-0.085549355,-7.3393226,1.5810864700550982,3.0,0.04099758304468079,0.17778695,0.14400000000000002, 0.0,-0.036000000000000004
199.9163,199.84966,0.0666400000000067,0.26591999999999416,15.581469533551934,0.19085381,-0.021892714212,-1.8684073599999997,1.0184631,0.197052,-1.0838928,0.40296936,-0.08806777,-7.4730606,1.8782573121458233,3.0,0.005716251715482151,0.040997583,0.14400000000000002, 0.0,-0.036000000000000004
199.96817,199.9163,0.051869999999979655,0.2656700000000001,13.20273631140823,0.23588621199999998,-0.03860533492,-2.0069268,-0.988678,0.50717163,-1.4107056,0.41844335,-0.08952284,-7.5859237,2.0211105505276636,3.0,0.008932717609934138,0.040997583,0.14400000000000002, 0.0,-0.036000000000000004
200.01651,199.96817,0.048340000000024475,0.2497900000000186,13.5089711406745,0.313004472,-0.060840269720000006,-2.26046712,0.63404846,1.3133698,-1.67453,0.43435064,-0.092956066,-7.707784,2.2828457982335766,3.0,-0.031819506352379984,0.0057162517,0.14400000000000002, 0.0,-0.036000000000000004
200.13493,200.01651,0.1184199999999862,0.3186800000000005,9.372249771481691,0.365113892,-0.07400932592000001,-2.3817800599999996,-1.1538391,-0.44424438,-1.2354584,0.48415375,-0.100369215,-8.025612,2.4107388470483735,3.0,-0.008868891689782651,-0.031819507,0.14400000000000002, 0.0,-0.036000000000000004
200.16858,200.13493,0.03364999999999441,0.31891999999999143,7.519271907698888,0.44238559199999994,-0.074799813878746,-2.50451112,-0.6646881,-0.7355957,-0.78215027,0.5009263,-0.10121512,-8.115993,2.5443812557022856,3.0,-0.009583619898117998,-0.031819507,0.14400000000000002, 0.0,-0.036000000000000004
200.23303,200.16858,0.0644500000000221,0.31673000000000684,6.491981062272579,0.47744249400000005,-0.06479200587874599,-2.54710802,0.15762329,0.5271301,-1.5780487,0.53549194,-0.104721785,-8.291393,2.5922786510425633,3.0,-0.006207936372854876,-0.008868892,0.14400000000000002, 0.0,-0.036000000000000004
200.36865,200.23303,0.13561999999998875,0.40048000000001593,3.0005983370637637,0.48089600400000004,-0.058521283478746,-2.57140992,-0.39370728,-0.497818,-0.87098694,0.59788513,-0.11151004,-8.624062,2.616645693241172,3.0,0.02519703680263362,-0.0062079364,0.14400000000000002, 0.0,-0.036000000000000004
200.50227,200.36865,0.13362000000000762,0.4857599999999991,1.02510475231021,0.47918179400000005,-0.044308119478746,-2.50322326,-0.3257904,-0.4247589,-0.9511566,0.659111,-0.12179208,-8.930702,2.5490596482934307,3.0,0.05468436312264391,0.025197037,0.14400000000000002, 0.0,-0.036000000000000004
200.53505,200.50227,0.032780000000002474,0.40012000000001535,-0.9402416419218348,0.462237774,-0.037370259878746,-2.3954013,0.47117615,-0.024673462,-0.6805115,0.67325747,-0.12438488,-9.003438,2.439878620767347,3.0,0.09005989502872039,0.025197037,0.14400000000000002, 0.0,-0.036000000000000004
200.58723,200.53505,0.05217999999999279,0.41865000000001373,-2.641739195626195,0.43866420799999994,-0.018662432,-2.24248832,0.9441223,0.30729675,-1.3598022,0.6953522,-0.12568331,-9.109483,2.2850663970845235,3.0,0.1293678307760906,0.054684363,0.14400000000000002, 0.0,-0.036000000000000004
