t,prev_t,dt,_dt_sum,de,vx,vy,vz,ax,ay,az,x,y,z,v_current,v_ref,throttle_computer,throttle_vehicle,kp,ki,kd
650.2586,0,0,0,0,0.0009085231,-0.00032650048,-0.0013627846,-0.004211426,-0.004760742,-0.99983215,0.048545837,0.028825045,0.5398407,0.001670089414573663,3.0,0.3238196303432261,0.0,0.108, 0.0,-0.054
650.30884,650.2586,0.050240000000030705,0,0,0.00028895693,0.00039145546,-0.00035793435,-0.0020446777,-0.0052337646,-1.0001678,0.04854136,0.028869158,0.5398609,0.0006040285452433179,3.0,0.3239347649171137,0.0,0.108, 0.0,-0.054
650.39526,650.30884,0.08641999999997552,0,0,0.0006763817199999999,0.00022949167666666664,-0.0006634621333333333,-0.0024108887,-0.004196167,-0.99835205,0.04862661,0.028870577,0.5397747,0.000974854175339396,3.0,0.3238947157490633,0.0,0.108, 0.0,-0.054
650.44434,650.39526,0.049080000000003565,0,0,0.00042960490749999994,0.00013851259749999998,-0.0005641396625,-0.0025482178,-0.005844116,-0.9991455,0.0485703,0.028882746,0.5398622,0.0007224954498264293,3.0,0.32392197049141874,0.0,0.108, 0.0,-0.054
650.477,650.44434,0.032659999999964384,0.21839999999997417,0,0.00036056093799999994,4.445908999999998e-05,-0.000547706196,-0.00491333,-0.0014648438,-0.9984131,0.0485703,0.028871302,0.5398279,0.0006572388286094016,3.0,0.3239290182065102,0.0,0.108, 0.0,-0.054
650.5254,650.477,0.0484000000000151,0.26679999999998927,0,0.00025197651799999994,2.9079479999999977e-05,-7.4282456e-05,-0.0029754639,-0.0053253174,-0.99853516,0.048538208,0.028871298,0.53993607,0.00026430222293780776,3.0,0.3239714553599227,0.0,0.108, 0.0,-0.054
650.57764,650.5254,0.05223999999998341,0.268799999999942,0,0.0005443693859999999,-0.000268780182,-0.00035111159,-0.003753662,-0.0071868896,-0.99690247,0.048561096,0.02884698,0.53990173,0.000701327429438132,3.0,0.3239242566376207,0.0,0.108, 0.0,-0.054
650.6445,650.57764,0.06686000000001968,0.24923999999998614,0,0.00032542107200000004,-0.0002471068996,9.093530000000021e-06,-0.0031433105,-0.004135132,-0.99850464,0.04858556,0.028860811,0.53999954,0.0004087094153789641,3.0,0.32395585938313903,0.0,0.108, 0.0,-0.054
650.69617,650.6445,0.05167000000005828,0.25183000000004085,0,0.000370954282,-0.00032582335760000005,0.00011699408000000002,-0.00091552734,-0.0046844482,-1.0002899,0.048606873,0.028841734,0.5399971,0.0005074007828599789,3.0,0.32394520071545113,0.0,0.108, 0.0,-0.054
650.7584,650.69617,0.06222999999999956,0.28140000000007603,0,0.00019092990999999994,-0.00048107668960000003,0.000177245128,-0.003326416,-0.0046081543,-0.9984894,0.048599243,0.028791428,0.5399742,0.0005470876046931051,3.0,0.3239409145386931,0.0,0.108, 0.0,-0.054
650.8087,650.7584,0.050299999999992906,0.28330000000005384,0,-0.00022554476999999995,-0.0005539792436,-0.00016862159199999998,-0.002090454,-0.005218506,-0.9977417,0.04859319,0.028759722,0.5399805,0.0006214472519068657,3.0,0.32393288369679407,0.0,0.108, 0.0,-0.054
