t,prev_t,dt,_dt_sum,de,vx,vy,vz,ax,ay,az,x,y,z,v_current,v_ref,throttle_computer,throttle_vehicle,kp,ki,kd
55.553432,0,0,0,0,-0.00121636,0.0011149967,-0.00020272667,-0.00022888184,-0.0029296875,-1.0004272,0.23308563,-0.31477284,-1.416256,0.0016624822986546894,3.0,0.3238204519117453,0.0,0.108, 0.0,-0.036000000000000004
55.653225,55.553432,0.09979299999999824,0,0,-0.00019553235000000006,0.0009056698000000001,0.000208122415,-0.0035705566,-0.0024414062,-0.99845886,0.23323059,-0.31483388,-1.4160385,0.0009496239393328261,3.0,0.32389744061455206,0.0,0.108, 0.0,-0.036000000000000004
55.771168,55.653225,0.1179430000000039,0,0,0.00015152630999999995,0.0011587335,-7.266262333333333e-05,-0.05418396,0.47042847,-1.053482,0.23335266,-0.31469512,-1.4159546,0.001170855842311148,3.0,0.32387354756903036,0.32389745,0.108, 0.0,-0.036000000000000004
55.853157,55.771168,0.08198900000000009,0,0,0.0030350752325,0.00178901975,-0.0231450319675,0.18338013,0.47206116,-0.93070984,0.23358917,-0.31461358,-1.4179306,0.023411637663978614,3.0,0.3214715431322903,0.32389745,0.108, 0.0,-0.036000000000000004
55.919792,55.853157,0.066634999999998,0.36636000000000024,0.9934060316969449,0.012371563386000001,0.00171370168,-0.10199625157400001,0.39511108,0.7267151,-1.1939392,0.23606873,-0.3143232,-1.4375,0.10275810279101376,3.0,0.302968064581601,0.32147154,0.108, 0.0,-0.036000000000000004
55.971317,55.919792,0.051524999999998045,0.4178849999999983,1.9271715149936377,0.023278237386,0.00413386274,-0.22340656624,-0.53497314,1.5934753,-1.7924042,0.23919678,-0.31465983,-1.465847,0.22465408742353127,3.0,0.2804656434083223,0.32147154,0.108, 0.0,-0.036000000000000004
56.103107,55.971317,0.1317900000000023,0.44988200000000234,3.6488712896751494,0.043884692325999994,-0.00449417184,-0.45502676054,0.06266785,1.3390198,-1.4385529,0.25379944,-0.31593204,-1.5986938,0.4571601651594347,3.0,0.23813798926602958,0.28046563,0.108, 0.0,-0.036000000000000004
56.134697,56.103107,0.03159000000000134,0.36352899999999977,7.468273750138187,0.0658178516,-0.00219285982,-0.774766254,0.07910156,0.6309509,-1.0534973,0.25696564,-0.3166325,-1.6436157,0.7775599954734184,3.0,0.165340782987489,0.28046563,0.108, 0.0,-0.036000000000000004
56.234596,56.134697,0.09989900000000063,0.3814390000000003,10.316970339063426,0.10905807919999999,-0.01460271212,-1.1908229460000002,0.31144714,0.4472351,-1.181015,0.2750473,-0.3192637,-1.8132477,1.195895560891574,3.0,0.09167357603307576,0.16534078,0.108, 0.0,-0.036000000000000004
56.37005,56.234596,0.13545399999999574,0.45025799999999805,13.338284363758524,0.168504738,-0.027227820224,-1.8851839,0.590271,-0.36523438,-0.963089,0.30236974,-0.32185888,-2.1084304,1.892895543272742,3.0,-0.013815562311041349,0.091673575,0.108, 0.0,-0.036000000000000004
56.436356,56.37005,0.06630600000000442,0.4650390000000044,13.482889632137555,0.191907636,-0.027996192224,-2.1902767,0.0023956299,1.4644165,-1.5181732,0.3160782,-0.3231604,-2.2822838,2.1988461406149002,3.0,-0.04830427950778475,-0.013815562,0.108, 0.0,-0.036000000000000004
56.47206,56.436356,0.03570399999999552,0.36895299999999764,15.508511201291729,0.198515474,-0.03360417062399999,-2.35840122,-0.30973816,0.6531067,-1.2400513,0.32263947,-0.3242457,-2.3738632,2.3669799213762377,3.0,-0.08671894352155095,-0.013815562,0.108, 0.0,-0.036000000000000004
56.53478,56.47206,0.06271999999999878,0.4000829999999951,12.546193240864131,0.19957602800000002,-0.021814471363999995,-2.58241402,-0.1315155,0.37280273,-1.0780029,0.3370393,-0.32446265,-2.566386,2.590206291553958,3.0,-0.08120421189646876,-0.04830428,0.108, 0.0,-0.036000000000000004
56.60205,56.53478,0.06727000000000061,0.36745399999999506,8.119676778943125,0.19599381,-0.024129031939999997,-2.71450208,0.037322998,-0.81085205,-1.0519257,0.350879,-0.32620072,-2.7629955,2.721675463030999,3.0,-0.05113771779677918,-0.08120421,0.108, 0.0,-0.036000000000000004
56.653957,56.60205,0.051906999999999925,0.28390699999999924,7.623525760214051,0.19755772,-0.02263507434,-2.79299094,-0.13948059,0.15255737,-1.1749725,0.3622284,-0.32723022,-2.9084663,2.800060676171868,3.0,-0.05464181062870224,-0.08120421,0.108, 0.0,-0.036000000000000004
56.702023,56.653957,0.04806599999999861,0.26566699999999344,6.981286507802134,0.204046422,-0.02067535394,-2.8748674000000003,-0.3678131,0.20535278,-1.2751312,0.3726349,-0.32891202,-3.0484734,2.8821736554507447,3.0,-0.05708761986670173,-0.05113772,0.108, 0.0,-0.036000000000000004
56.78842,56.702023,0.08639700000000516,0.3163600000000031,3.252193729447383,0.21717791000000003,-0.033073325740000006,-2.86759944,0.08390808,-0.22406006,-0.76138306,0.389157,-0.3329618,-3.274377,2.87600184940062,3.0,-0.019130137029740805,-0.05708762,0.108, 0.0,-0.036000000000000004
56.85332,56.78842,0.0648999999999944,0.3185399999999987,-0.046232708325737816,0.206493622,-0.04121583920000001,-2.70941468,-0.35150146,-0.50831604,-0.9140625,0.4016266,-0.33624244,-3.4477043,2.7175846388893103,3.0,0.030963186083211875,-0.05708762,0.108, 0.0,-0.036000000000000004
56.919537,56.85332,0.06621700000000175,0.31748699999999985,-2.41896017701173,0.195094948,-0.04903008260000001,-2.57889686,0.1260376,-0.58543396,-1.2411346,0.4122788,-0.3406706,-3.6146712,2.586730562361056,3.0,0.06882270103512325,-0.019130137,0.108, 0.0,-0.036000000000000004
