t,prev_t,dt,_dt_sum,de,vx,vy,vz,ax,ay,az,x,y,z,v_current,v_ref,throttle_computer,throttle_vehicle,kp,ki,kd
822.4449,0,0,0,0,0.0012714895,0.00055627665,-0.0010595745,-0.0016784668,-0.0021514893,-0.9982605,0.45433044,-0.08368945,-1.6343117,0.0017460891675386233,3.0,0.32381142236990584,0.0,0.108, 0.0,-0.054
822.5099,822.4449,0.06500000000005457,0,0,0.00105792395,0.000182481155,-0.0008425125999999999,0.00077819824,-0.0034484863,-0.99812317,0.4543457,-0.08366799,-1.6343842,0.0013646720987374572,3.0,0.3238526154133363,0.3238114,0.108, 0.0,-0.054
822.58057,822.5099,0.07066999999995005,0,0,0.0011141447333333334,6.202838333333332e-05,-0.0006979624266666666,-0.0002593994,-0.005050659,-0.99890137,0.45439148,-0.08368182,-1.6344376,0.0013161753516123048,3.0,0.32385785306202586,0.3238114,0.108, 0.0,-0.054
822.6102,822.58057,0.02962999999999738,0,0,4.827642500000002e-05,-0.0008375550625,0.00095903143,-0.0010528564,-0.005432129,-0.99827576,0.45436254,-0.08373737,-1.6343588,0.0012741940117807825,3.0,0.3238623870467277,0.32385263,0.108, 0.0,-0.054
822.66187,822.6102,0.05167000000005828,0.21697000000006028,0,0.00022152532000000005,-0.0007500646239999999,0.0007672251439999999,-0.08659363,0.8170166,-1.1538239,0.4543991,-0.08378148,-1.6343155,0.0010955842410162644,3.0,0.3238816769019703,0.32385263,0.108, 0.0,-0.054
822.7119,822.66187,0.05002999999999247,0.26700000000005275,0,-0.0006633641199999999,-0.0008639070818000002,0.0017455975239999998,-0.1839447,0.5030365,-1.079773,0.4543549,-0.08379316,-1.6342825,0.0020575466258343934,3.0,0.3237777849644099,0.32386237,0.108, 0.0,-0.054
822.762,822.7119,0.05009999999992942,0.2520999999999276,0,0.007288897,-0.0015385245137999998,-0.031571952336000006,-0.082107544,-0.01071167,-0.8676605,0.45537567,-0.08376241,-1.6389313,0.03243891569493081,3.0,0.3204965971049475,0.32386237,0.108, 0.0,-0.054
822.8106,822.762,0.04860000000007858,0.23003000000005613,0,0.01825934974,-0.0002173109418000002,-0.12508070791999998,0.7655487,0.8423004,-1.435379,0.45770264,-0.0839808,-1.6550026,0.1264066239195613,3.0,0.3103480846166874,0.3238817,0.108, 0.0,-0.054
822.88104,822.8106,0.07043999999996231,0.27084000000002106,0,0.04831356144,-0.0072144746618,-0.25043909052,-0.68211365,0.9641266,-1.4334717,0.46505132,-0.08507204,-1.6942457,0.25515874847660464,3.0,0.29644285516452673,0.3204966,0.108, 0.0,-0.054
822.9268,822.88104,0.04575999999997293,0.2649299999999357,0,0.08584499726,-0.015268541287799997,-0.45513727052,-0.20716858,0.7327728,-1.0700378,0.47155,-0.08573556,-1.7372932,0.4634138829642702,3.0,0.27395130063985884,0.3103481,0.108, 0.0,-0.054
823.04315,822.9268,0.11635000000001128,0.3312499999999545,0,0.1312621648,-0.019879786160000003,-0.781901088,0.26280212,-0.2354126,-0.6135559,0.49495697,-0.08882117,-1.8818016,0.7930915919497151,3.0,0.23834610806943077,0.2739513,0.108, 0.0,-0.054
823.0936,823.04315,0.05045000000006894,0.33160000000009404,0,0.19552276600000001,-0.029004621259999995,-1.192944308,-0.2882843,0.89837646,-1.3817749,0.50839233,-0.09031081,-1.963562,1.2092090563952644,3.0,0.19340542190931145,0.2739513,0.108, 0.0,-0.054
823.14343,823.0936,0.04982999999992899,0.33282999999994445,0,0.245593488,-0.039998142,-1.4869788400000001,0.24365234,0.33374023,-1.2235565,0.5219116,-0.092873335,-2.0540314,1.5076544973299433,3.0,0.16117331428836612,0.23834611,0.108, 0.0,-0.054
823.2118,823.14343,0.06837000000007265,0.3307600000000548,0,0.27091191400000003,-0.0486871642,-1.76076908,0.62091064,0.3679657,-1.2561951,0.5419159,-0.09590173,-2.1940002,1.7821536011772463,3.0,0.1315274110728574,0.19340542,0.108, 0.0,-0.054
823.24347,823.2118,0.031669999999962783,0.31667000000004464,0,0.29728035399999997,-0.044127638,-2.0337593600000003,0.48117065,0.15141296,-0.5223541,0.55218506,-0.09693456,-2.2716026,2.0558453229018556,3.0,0.1019687051265996,0.16117331,0.108, 0.0,-0.054
823.29364,823.24347,0.050169999999980064,0.2504900000000134,0,0.33476855399999994,-0.051743109999999995,-2.37483868,-0.34509277,0.65704346,-1.0341644,0.5686264,-0.09984231,-2.3958168,2.3988760055917573,3.0,0.06492139139609023,0.13152741,0.108, 0.0,-0.054
823.362,823.29364,0.06835999999998421,0.2683999999999287,0,0.319703176,-0.0483272012,-2.43372116,-0.47634888,1.1122284,-1.4718475,0.59114075,-0.10276103,-2.5772133,2.455105766306629,3.0,0.05884857723888407,0.064921394,0.108, 0.0,-0.054
823.412,823.362,0.05000000000006821,0.2685700000000679,0,0.322520014,-0.0498274934,-2.57600934,0.5028229,0.1598053,-1.0615845,0.6087204,-0.10518026,-2.7215285,2.59659894059447,3.0,0.043567314415797254,0.064921394,0.108, 0.0,-0.054
823.48035,823.412,0.06835000000000946,0.26855000000000473,0,0.34339841200000004,-0.0452930064,-2.70179288,-0.11027527,0.9690094,-1.2706451,0.63531494,-0.10809302,-2.9191284,2.723905044639326,3.0,0.029818255178952827,0.05884858,0.108, 0.0,-0.054
823.5612,823.48035,0.08084999999994125,0.3177299999999832,0,0.35632302200000004,-0.0568953452,-2.72955386,0.17626953,-0.5491791,-1.158432,0.6691605,-0.11187506,-3.1717582,2.7533011914706207,3.0,0.026643471321172958,0.029818255,0.108, 0.0,-0.054
823.6115,823.5612,0.050299999999992906,0.31785999999999603,0,0.383928842,-0.0728222606,-2.82657392,0.02355957,0.46644592,-1.2696686,0.6906312,-0.11505484,-3.323428,2.8534583512962866,3.0,0.015826498060001058,0.029818255,0.108, 0.0,-0.054
823.66187,823.6115,0.05037000000004355,0.29987000000005537,0,0.40504595600000004,-0.0742508528,-2.899876,0.112716675,-0.118774414,-0.6040497,0.71100616,-0.11846709,-3.4739647,2.9289684585173466,3.0,0.007671406480126599,0.015826497,0.108, 0.0,-0.054
823.7268,823.66187,0.06493000000000393,0.3147999999999911,0,0.40996109199999997,-0.0763523468,-3.01796658,0.16578674,-0.8859558,-0.79304504,0.7366104,-0.1231339,-3.6680412,3.046640782207938,3.0,-0.005037204478457297,0.015826497,0.108, 0.0,-0.054
