t,prev_t,dt,_dt_sum,de,vx,vy,vz,ax,ay,az,x,y,z,v_current,v_ref,throttle_computer,throttle_vehicle,kp,ki,kd
403.27576,0,0,0,0,8.251453e-05,0.00016502907,0.00015233453,-0.006790161,-0.001159668,-0.9993439,0.6435486,0.3053267,-15.896676,0.00023926773839468352,3.0,0.3779698522649623,0.0,0.12600000000000003, 0.0,-0.028800000000000003
403.3762,403.27576,0.10043999999999187,0,0,-0.000357770105,0.000313202235,0.00027568095000000004,-0.0060424805,-0.0014038086,-1.0003204,0.64327395,0.30551815,-15.896562,0.0005496317623951592,3.0,0.3779307463979383,0.0,0.12600000000000003, 0.0,-0.028800000000000003
403.4569,403.3762,0.08070000000003574,0,0,-0.00030118516,0.00024191109666666665,0.00031622572666666673,-0.006011963,0.0,-0.99923706,0.643254,0.3054967,-15.896632,0.0004992315990605526,3.0,0.37793709681851845,0.37793076,0.12600000000000003, 0.0,-0.028800000000000003
403.48932,403.4569,0.03242000000000189,0,0,-0.00038367058749999995,0.00015684396499999998,0.00012241896000000002,-0.0049743652,-0.000579834,-1.0000763,0.64321136,0.30549598,-15.896639,0.0004321915672904759,3.0,0.37794554386252144,0.37793076,0.12600000000000003, 0.0,-0.028800000000000003
403.53937,403.48932,0.05004999999999882,0.2636100000000283,0.0033989537390643355,-0.000445908238,9.272791999999992e-06,0.000198434528,-0.008056641,-0.0011138916,-0.9974518,0.6432237,0.30545306,-15.896681,0.0004881561259375147,3.0,0.37791130069821943,0.3779371,0.12600000000000003, 0.0,-0.028800000000000003
403.60507,403.53937,0.06569999999999254,0.32931000000002086,0.0002901277437979157,-0.000558245348,-0.000140530962,2.4216302000000023e-05,0.02999878,0.60491943,-0.8467102,0.64322054,0.30542827,-15.896724,0.0005761711977588273,3.0,0.37792508140713205,0.37794554,0.12600000000000003, 0.0,-0.028800000000000003
403.67615,403.60507,0.07107999999999493,0.2999500000000239,0.422556813163326,0.007316526799999999,0.002000643958,-0.034891475171999996,-0.23564148,-0.085617065,-0.44909668,0.6445586,0.3058083,-15.903096,0.03570643051804664,3.0,0.3701205352494196,0.3779113,0.12600000000000003, 0.0,-0.028800000000000003
403.82147,403.67615,0.1453199999999697,0.36456999999995787,2.1084270782863404,0.040371817854,-0.0002177032059999997,-0.21010779022800002,0.40933228,-0.1879425,-0.5015259,0.6631896,0.3036077,-15.985597,0.21395143043694687,3.0,0.33417470313865405,0.37012053,0.12600000000000003, 0.0,-0.028800000000000003
403.87506,403.82147,0.05359000000004244,0.3857399999999984,3.826654522597061,0.076777543228,-0.0029308201199999997,-0.40325986395999996,0.18663025,0.023284912,-0.6347809,0.6747589,0.3026824,-16.03441,0.41051418822221103,3.0,0.295661976103225,0.3341747,0.12600000000000003, 0.0,-0.028800000000000003
403.90494,403.87506,0.02987999999999147,0.36556999999999107,6.438470200457265,0.12249465499599999,-0.01705470774,-0.64259150332,-0.55207825,0.46655273,-1.4567871,0.68337405,0.30146575,-16.072386,0.6543849354147324,3.0,0.24403973653408567,0.3341747,0.12600000000000003, 0.0,-0.028800000000000003
