t,prev_t,dt,_dt_sum,de,vx,vy,vz,ax,ay,az,x,y,z,v_current,v_ref,throttle_computer,throttle_vehicle,kp,ki,kd
319.89746,0,0,0,0,0.001467353,-4.9510334e-05,-0.00039403045,-0.0040893555,-0.0005340576,-0.9994812,0.44322363,0.05899692,-13.732627,0.0015201434456356393,3.0,0.4317810993438285,0.0,0.14400000000000002, 0.0,-0.036000000000000004
319.99695,319.89746,0.09949000000000296,0,0,0.0009411343500000001,0.00034302263300000003,3.190379e-05,-0.0074310303,-0.0019989014,-1.0011444,0.4432602,0.05903697,-13.732613,0.0010022056891260094,3.0,0.43185568238076594,0.4317811,0.14400000000000002, 0.0,-0.036000000000000004
320.04642,319.99695,0.04946999999998525,0,0,0.0007749094,0.0004038219886666667,9.501244333333333e-05,-0.0016021729,0.17332458,-1.0182953,0.44328308,0.059065104,-13.732601,0.0008789676564739065,3.0,0.4318734286574678,0.4317811,0.14400000000000002, 0.0,-0.036000000000000004
320.09787,320.04642,0.05144999999998845,0,0,0.0003717275,0.0006042798415,0.00028587287,-0.01399231,0.4887085,-1.0880737,0.44327098,0.059114464,-13.732577,0.00076489133797001,3.0,0.4318898556473324,0.43185568,0.14400000000000002, 0.0,-0.036000000000000004
320.164,320.09787,0.06612999999998692,0.2665399999999636,0.22645311314658337,0.0036151154000000005,0.0008866206732,-0.017903636704,0.3166504,0.6248627,-0.9534302,0.44365692,0.059233665,-13.73455,0.018286480328436053,3.0,0.4271022157012394,0.43188986,0.14400000000000002, 0.0,-0.036000000000000004
320.1966,320.164,0.03260000000000218,0.29913999999996577,0.9096440692712632,0.0118703278,0.0027273656400000003,-0.075613930614,-0.18711853,-0.03791809,-0.7016907,0.44479528,0.059448246,-13.741099,0.07658857426739651,3.0,0.4118748046127823,0.43188986,0.14400000000000002, 0.0,-0.036000000000000004
320.2832,320.1966,0.08660000000003265,0.28624999999999545,2.1764551511390415,0.04212454666,-0.00999192948,-0.16846333821999998,0.47232056,-0.18855286,-0.12780762,0.45171356,0.058457613,-13.777843,0.1739373807157907,3.0,0.3851884656655358,0.4271022,0.14400000000000002, 0.0,-0.036000000000000004
320.31372,320.2832,0.03051999999996724,0.26729999999997744,4.387419838770179,0.06917058276000002,-0.005059111620000001,-0.31908025417,1.0819244,0.3730011,-0.85557556,0.45553747,0.058917288,-13.802098,0.3265308143666283,3.0,0.3411053643435038,0.4118748,0.14400000000000002, 0.0,-0.036000000000000004
320.38306,320.31372,0.06934000000001106,0.28519000000000005,6.214103748191652,0.11207312039999999,-0.005268025404000001,-0.498084125,-0.70288086,0.52497864,-1.1506348,0.46689606,0.058331966,-13.863451,0.5105643269803186,3.0,0.29633769943291766,0.34110537,0.14400000000000002, 0.0,-0.036000000000000004
320.4139,320.38306,0.03084000000001197,0.2499000000000251,9.258073895871592,0.140951295,-0.011060330804,-0.7052202300000001,0.43717957,0.7872009,-0.8813629,0.47209167,0.056216,-13.900291,0.7192532038725472,3.0,0.23584679968363725,0.34110537,0.14400000000000002, 0.0,-0.036000000000000004
320.46436,320.4139,0.05045999999998685,0.26776000000000977,9.925864845777692,0.16629385400000002,-0.021157657704,-0.8966658500000001,-0.008255005,-0.32019043,-0.7083435,0.48336345,0.05545164,-13.966147,0.9122011504673273,3.0,0.20138438587492796,0.2358468,0.14400000000000002, 0.0,-0.036000000000000004
320.5292,320.46436,0.06484000000000378,0.2459999999999809,11.924841134670572,0.200855108,-0.016033109704,-1.12346901,-0.54997253,0.14404297,-0.5005493,0.5031525,0.056026224,-14.070634,1.141394958569054,3.0,0.14839071461935055,0.2358468,0.14400000000000002, 0.0,-0.036000000000000004
320.56384,320.5292,0.03464000000002443,0.2501200000000381,12.09367799722543,0.23856842399999997,-0.019794551784000004,-1.32942494,-0.3934021,0.45507812,-1.1820526,0.5138184,0.05630136,-14.130256,1.3508061993876757,3.0,0.11654712731592042,0.20138438,0.14400000000000002, 0.0,-0.036000000000000004
320.61264,320.56384,0.04879999999997153,0.22957999999999856,13.64923244616664,0.281398696,-0.013575946680000001,-1.56453218,-1.2864685,1.0854492,-1.8262177,0.5325638,0.056947473,-14.228118,1.5896950885922467,3.0,0.0665915827810501,0.14839071,0.14400000000000002, 0.0,-0.036000000000000004
320.66403,320.61264,0.05139000000002625,0.25013000000001284,12.639384566402454,0.34613396,-0.00244919028,-1.7566134999999998,-1.499466,1.0441895,-1.6539459,0.5551468,0.057274345,-14.335631,1.7903926120213296,3.0,0.047789618204904044,0.11654713,0.14400000000000002, 0.0,-0.036000000000000004
320.72925,320.66403,0.06521999999995387,0.26488999999997986,12.733276822279322,0.43708383800000006,0.0002772871200000006,-2.03183594,-0.70344543,0.94673157,-1.6270905,0.591362,0.056651115,-14.492552,2.078316541194974,3.0,0.0053896498451305175,0.06659158,0.14400000000000002, 0.0,-0.036000000000000004
320.7964,320.72925,0.06715000000002647,0.26720000000000255,14.89224883280384,0.5532317219999999,-0.0035306824799999983,-2.3930222999999997,-0.07853699,-0.6709137,-1.2429047,0.6352234,0.05653763,-14.663206,2.4561420016446824,3.0,-0.07060693656487264,0.00538965,0.14400000000000002, 0.0,-0.036000000000000004
320.89642,320.7964,0.10001999999997224,0.33257999999995036,12.73586329599328,0.688889538,0.0081303676,-2.6791139,-0.3789978,-0.21354675,-0.9080353,0.7143707,0.0589149,-14.924017,2.7662765927535835,3.0,-0.09370246231644881,-0.07060694,0.14400000000000002, 0.0,-0.036000000000000004
320.98282,320.89642,0.08640000000002601,0.37018000000000484,11.054467959622764,0.8220510300000001,0.004540340000000001,-2.8092917199999996,0.15127563,0.69618225,-1.0021515,0.7841034,0.059970617,-15.1375675,2.9270989868249986,3.0,-0.10004693369902741,-0.093702465,0.14400000000000002, 0.0,-0.036000000000000004
321.0645,320.98282,0.08168000000000575,0.40046999999998434,7.05339242310847,0.8511624020000002,0.011961972599999999,-2.73346828,-0.43118286,0.37342834,-0.9824219,0.8544632,0.060835127,-15.348218,2.862947669995568,3.0,-0.05079838871044651,-0.10004693,0.14400000000000002, 0.0,-0.036000000000000004
321.14603,321.0645,0.08152999999998656,0.416780000000017,2.0014779035705916,0.831951342,0.021699624,-2.5557707800000005,-0.14968872,0.2218628,-1.128952,0.9193528,0.060136564,-15.551633,2.6878575462697336,3.0,0.024933734301452442,-0.10004693,0.14400000000000002, 0.0,-0.036000000000000004
321.19827,321.14603,0.05223999999998341,0.40186999999997397,-2.0225669271957094,0.774897262,0.00773051946,-2.4194206,0.048614502,0.45793152,-1.1163635,0.95456696,0.05864048,-15.667236,2.5404963230224484,3.0,0.08639419875672458,-0.05079839,0.14400000000000002, 0.0,-0.036000000000000004
