t,prev_t,dt,_dt_sum,de,vx,vy,vz,ax,ay,az,x,y,z,v_current,v_ref,throttle_computer,throttle_vehicle,kp,ki,kd
571.16174,0,0,0,0,-0.00031791447,3.5323832e-05,0.0006446599,-0.012008667,-6.1035156e-05,-0.999176,-6.462605,0.54212165,-1.848853,0.0007196553133344846,2.0,0.25190932343051986,0.0,0.12600000000000003, 0.018000000000000002,-0.054
571.21344,571.16174,0.05169999999998254,0,0,-0.0012427345350000001,-1.924419e-06,4.4856849999999984e-05,-0.011489868,0.0006866455,-1.0001678,-6.4629135,0.54212713,-1.8488579,0.0012435453207913561,2.0,0.2518433132895803,0.0,0.12600000000000003, 0.018000000000000002,-0.054
571.26196,571.21344,0.04852000000005319,0,0,-0.0006397626033333334,-0.00010744193266666667,0.00012426811,-0.010070801,-0.0023040771,-0.99697876,-6.462921,0.5421159,-1.8488426,0.0006605168587416711,2.0,0.25191677487579855,0.2518433,0.12600000000000003, 0.018000000000000002,-0.054
571.31335,571.26196,0.051389999999969405,0,0,-0.0005853113525,-0.000192663947,0.0001459457825,-0.007980347,0.00012207031,-0.99832153,-6.463034,0.54208803,-1.8488325,0.000633252672531696,2.0,0.25192021016326105,0.2518433,0.12600000000000003, 0.018000000000000002,-0.054
571.3969,571.31335,0.08354999999994561,0.23515999999995074,-0.004267616105469188,-0.000333579822,-0.00021607901759999998,0.00019082471599999999,0.10784912,0.43096924,-1.0037384,-6.463028,0.54205394,-1.8488007,0.0004408851457341395,2.0,0.2670419015086074,0.25191677,0.12600000000000003, 0.018000000000000002,-0.054
571.5955,571.3969,0.19860000000005584,0.4337600000000066,0.8885831317397132,0.043508771072000005,-0.0014249138639999999,-0.099174423264,-0.16972351,0.90437317,-1.174942,-6.449507,0.54183936,-1.8824629,0.10830793954952031,2.0,0.26752165432520886,0.2670419,0.12600000000000003, 0.018000000000000002,-0.054
571.695,571.5955,0.09950000000003456,0.4815600000000586,2.416808776175855,0.130820321992,-0.00301624213,-0.29634419402400003,-0.61273193,0.35508728,-1.185257,-6.4187455,0.5407183,-1.9524931,0.3239489708185712,2.0,0.19922350304889916,0.26752165,0.12600000000000003, 0.018000000000000002,-0.054
571.74524,571.695,0.05023999999991702,0.48327999999992244,4.111904226312302,0.21918343974,-0.004658279538,-0.5072876521499999,-1.0037842,0.6961975,-1.2293396,-6.3970337,0.5397067,-2.0013428,0.5526335511425015,2.0,0.13426472897466968,0.26752165,0.12600000000000003, 0.018000000000000002,-0.054
571.7974,571.74524,0.052160000000071705,0.48405000000002474,5.872696498078873,0.31584482526,-0.0075122995400000005,-0.72415628791,1.0332947,0.22738647,-0.6525116,-6.369757,0.53914523,-2.0599418,0.790073868449963,2.0,0.07959013475163466,0.1992235,0.12600000000000003, 0.018000000000000002,-0.054
571.84875,571.7974,0.05134999999995671,0.45185000000003583,7.548885732414363,0.420242266,-0.00765253674,-0.968528356,0.45211792,0.38757324,-1.0368347,-6.3384356,0.5380714,-2.1271641,1.0557979446027703,2.0,0.021602281495779172,0.079590134,0.12600000000000003, 0.018000000000000002,-0.054
571.89716,571.84875,0.04840999999998985,0.30165999999996984,11.263203534568014,0.503818678,-0.01221559866,-1.16326672,0.42565918,0.055496216,-0.7791748,-6.30249,0.536679,-2.2035522,1.2677428536623065,2.0,-0.06108787021576835,0.079590134,0.12600000000000003, 0.018000000000000002,-0.054
572.01373,571.89716,0.11657000000002427,0.31872999999995955,10.19854848575156,0.610304006,-0.016206313860000002,-1.32134788,-0.5546112,-0.07620239,-0.8844147,-6.1964645,0.53304744,-2.413002,1.455573373048941,2.0,-0.045683892108401424,-0.06108787,0.12600000000000003, 0.018000000000000002,-0.054
572.1302,572.01373,0.11646999999993568,0.3849599999999782,7.785289695069552,0.700001012,-0.01931860586,-1.4636919000000002,0.7722626,-0.18995667,-0.88427734,-6.0790787,0.529675,-2.6365852,1.622580846509353,2.0,-0.029769903748244224,-0.04568389,0.12600000000000003, 0.018000000000000002,-0.054
572.16327,572.1302,0.0330700000000661,0.3658699999999726,8.31803635820865,0.8553191179999999,-0.00809912586,-1.6978782200000002,0.17108154,-0.45007324,-1.0439148,-6.0429916,0.5297284,-2.7015457,1.9011646008187622,2.0,-0.101055871745269,-0.04568389,0.12600000000000003, 0.018000000000000002,-0.054
572.2301,572.16327,0.06682999999998174,0.38134999999999764,7.204304757000156,0.941161538,-0.010746999400000002,-1.7996248599999998,0.96977234,-0.18487549,-0.913147,-5.973091,0.52888846,-2.8305626,2.03089885896286,2.0,-0.0892372028965298,-0.029769903,0.12600000000000003, 0.018000000000000002,-0.054
572.2978,572.2301,0.06770000000005894,0.4006400000000667,5.538151120384536,0.9877722780000001,-0.008222664800000001,-1.82127464,-0.64289856,0.42263794,-1.3760986,-5.905666,0.52703404,-2.9518597,2.071908057735394,2.0,-0.06920390505934557,-0.089237206,0.12600000000000003, 0.018000000000000002,-0.054
572.33026,572.2978,0.0324599999999009,0.31652999999994336,4.617201745859605,0.97094451,-0.0072588470000000006,-1.78107336,0.92311096,-0.42881775,-0.7493286,-5.8743973,0.5264323,-3.0109596,2.0285483100139863,2.0,-0.06187817304114404,-0.089237206,0.12600000000000003, 0.018000000000000002,-0.054
572.3793,572.33026,0.04903999999999087,0.24909999999999854,1.7123145984429504,0.9819837220000001,-0.0153915002,-1.76477934,0.325943,0.18785095,-0.7588501,-5.828749,0.524405,-3.0970092,2.0196472581721334,2.0,-0.011593847346544103,-0.061878175,0.12600000000000003, 0.018000000000000002,-0.054
572.64734,572.3793,0.2680400000000418,0.48406999999997424,-2.5208180357141208,0.8136697719999999,-0.027123618199999998,-1.48319463,0.48666382,-0.15687561,-0.87387085,-5.641051,0.51904106,-3.4632735,1.6919398626995075,2.0,0.1686619671545742,-0.011593848,0.12600000000000003, 0.018000000000000002,-0.054
572.69635,572.64734,0.04901000000006661,0.4662500000000591,-4.773450860795704,0.6928281380000001,-0.0276053442,-1.27765891,-0.042785645,-0.28825378,-1.059906,-5.6228256,0.51875496,-3.504139,1.4536798733336496,2.0,0.1577481077760935,-0.011593848,0.12600000000000003, 0.018000000000000002,-0.054
572.7487,572.69635,0.05234999999993306,0.45089999999993324,-6.558617544077786,0.566224924,-0.027861879999999995,-1.0656728899999997,-0.13650513,-0.0705719,-0.9712982,-5.607886,0.5175023,-3.5359282,1.207081462618365,2.0,0.21752384089440435,0.16866197,0.12600000000000003, 0.018000000000000002,-0.054
572.8466,572.7487,0.09789999999998145,0.5163400000000138,-7.565688844201084,0.42441471599999997,-0.026958292599999996,-0.8321466340000001,0.016494751,-0.116104126,-0.9538727,-5.5873675,0.5172465,-3.5853245,0.934517319890219,2.0,0.28558865958174706,0.1577481,0.12600000000000003, 0.018000000000000002,-0.054
572.94916,572.8466,0.10256000000003951,0.5698600000000624,-6.786928447407648,0.2595466628,-0.0164529344,-0.560181206,-0.4972229,0.22796631,-1.0859528,-5.5722733,0.5198176,-3.627327,0.6176067946328003,2.0,0.31819175223418833,0.21752384,0.12600000000000003, 0.018000000000000002,-0.054
573.0292,572.94916,0.08003999999993994,0.38185999999996056,-8.374788713703317,0.23985076679999998,-0.0165259088,-0.511679796,0.21549988,0.51408386,-1.1332397,-5.5480485,0.52160287,-3.6769538,0.5653474238296443,2.0,0.34139366564397433,0.28558865,0.12600000000000003, 0.018000000000000002,-0.054
573.06573,573.0292,0.03653000000008433,0.3693799999999783,-6.018994256078932,0.2410339188,-0.0524496662,-0.535407326,0.025238037,0.49928284,-1.0531006,-5.535942,0.5175035,-3.7040367,0.5894992130877247,2.0,0.2849119222772499,0.31819177,0.12600000000000003, 0.018000000000000002,-0.054
573.13,573.06573,0.06426999999996497,0.3813000000000102,-2.3863433265419407,0.2799102328,-0.054926106200000005,-0.619221486,-0.19566345,0.5783844,-1.1438141,-5.509117,0.51418996,-3.7629852,0.6817637892206451,2.0,0.2331582570581906,0.28491193,0.12600000000000003, 0.018000000000000002,-0.054
573.16284,573.13,0.032839999999964675,0.3162399999999934,3.787947754284145,0.40160737280000003,-0.08132570139999999,-0.857482362,-0.02142334,0.66571045,-1.1921539,-5.4905853,0.5117123,-3.8019943,0.9503569606924649,2.0,0.09203190438004805,0.28491193,0.12600000000000003, 0.018000000000000002,-0.054
573.3129,573.16284,0.15006000000005315,0.36374000000000706,6.402592837424809,0.5228753540000001,-0.08974516760000001,-1.09000795,0.917572,-0.23239136,-0.5621033,-5.3875046,0.5053005,-4.016117,1.2122582901310182,2.0,0.08117898212772354,0.0920319,0.12600000000000003, 0.018000000000000002,-0.054
573.363,573.3129,0.05010000000004311,0.33380000000011023,9.83747826628005,0.65071341,-0.09217185060000001,-1.35019825,-1.0347595,0.7418518,-1.2695007,-5.3453903,0.503798,-4.1044464,1.501652059000326,2.0,-0.05829188684156842,0.0920319,0.12600000000000003, 0.018000000000000002,-0.054
573.4135,573.363,0.0504999999999427,0.3477699999999686,10.96603313877548,0.7733419319999999,-0.06268339540000001,-1.5586814,-0.60487366,0.66470337,-1.3978729,-5.291899,0.5006659,-4.207685,1.741113051629424,2.0,-0.1049455620010838,-0.058291886,0.12600000000000003, 0.018000000000000002,-0.054
573.4794,573.4135,0.06590000000005602,0.34940000000005966,10.69221682422428,0.8826605520000002,-0.06689538819999999,-1.7801576000000001,0.53930664,-0.3270874,-0.5070038,-5.222011,0.4978838,-4.3493395,1.9880960046881875,2.0,-0.12373320200490787,-0.10494556,0.12600000000000003, 0.018000000000000002,-0.054
573.598,573.4794,0.11859999999990123,0.4351599999999962,7.012835712374813,0.9160548000000001,-0.040499609199999995,-1.84461786,0.50205994,-0.32228088,-0.98020935,-5.100078,0.4953208,-4.591901,2.0599542869635172,2.0,-0.049615169469337195,-0.10494556,0.12600000000000003, 0.018000000000000002,-0.054
573.69617,573.598,0.09817000000009557,0.38327000000003864,6.718909733426821,0.9820434600000001,-0.031110243399999998,-1.98735842,0.9884949,-0.19540405,-0.9107208,-4.9969025,0.49321318,-4.7959595,2.2169733183144253,2.0,-0.07624911395797906,-0.04961517,0.12600000000000003, 0.018000000000000002,-0.054
573.72766,573.69617,0.03148999999996249,0.364659999999958,5.6972270416804625,1.03721947,-0.031102073600000002,-2.0729950199999996,-0.5597229,0.20103455,-1.1007385,-4.9633408,0.49239898,-4.8601494,2.3182104996902457,2.0,-0.10909393506384557,-0.04961517,0.12600000000000003, 0.018000000000000002,-0.054
573.79535,573.72766,0.0676899999999705,0.3818499999999858,3.969143106211101,1.05872184,-0.025425831599999997,-2.16384572,1.0947418,-0.11393738,-0.9233093,-4.899948,0.49081755,-4.990303,2.40910080888448,2.0,-0.0762025251415273,-0.076249115,0.12600000000000003, 0.018000000000000002,-0.054
573.847,573.79535,0.05164999999999509,0.3675999999999249,2.4876067207121606,1.0149144799999998,-0.0212861828,-2.0794078000000003,0.06451416,-0.47209167,-1.1229248,-4.8549957,0.48983145,-5.080738,2.3139665732228516,2.0,-0.050550030293834564,-0.109093934,0.12600000000000003, 0.018000000000000002,-0.054
573.91187,573.847,0.06487000000004173,0.3138700000000654,1.1942585697563475,1.02623396,-0.024671163,-2.0817594,1.0007935,-0.62176514,-0.8332825,-4.7948594,0.48918056,-5.200723,2.3210960786726207,2.0,-0.025685372105448342,-0.05055003,0.12600000000000003, 0.018000000000000002,-0.054
573.9491,573.91187,0.0372300000000223,0.2529299999999921,-2.139038227471004,0.9540505320000001,-0.0273056858,-1.94652044,-0.11273193,-0.25906372,-1.2045746,-4.767967,0.48884654,-5.2573166,2.16792523889185,2.0,0.02957386451559752,-0.05055003,0.12600000000000003, 0.018000000000000002,-0.054
574.07947,573.9491,0.1303699999999708,0.3518100000000004,-4.973270468546394,0.838459432,0.0135391818,-1.7306269800000003,0.4532318,-0.23190308,-0.8108368,-4.670479,0.49240065,-5.4532814,1.9230879523457831,2.0,0.14976706631604852,0.029573865,0.12600000000000003, 0.018000000000000002,-0.054
574.09717,574.07947,0.017699999999990723,0.3018200000000206,-7.826577495636159,0.731552252,0.028767780599999997,-1.48737622,-0.15847778,-0.48075867,-1.1474457,-4.660927,0.49338627,-5.4727783,1.6577950121858884,2.0,0.1695151738914489,0.029573865,0.12600000000000003, 0.018000000000000002,-0.054
574.1624,574.09717,0.06523000000004231,0.31540000000006785,-8.998278390378529,0.686184818,0.0832117258,-1.36804214,-0.2447052,-0.0667572,-1.0001526,-4.6275697,0.49674273,-5.53935,1.5327469108042877,2.0,0.22755962866418536,0.14976707,0.12600000000000003, 0.018000000000000002,-0.054
574.2129,574.1624,0.0504999999999427,0.3010299999999688,-10.687111350615172,0.559620608,0.09096232634000001,-1.1411955200000001,-0.26786804,-0.11125183,-0.9879761,-4.6077485,0.49853826,-5.581308,1.2742749250375858,2.0,0.2785066553931289,0.16951518,0.12600000000000003, 0.018000000000000002,-0.054
574.2802,574.2129,0.06730000000004566,0.3310999999999922,-8.642610398514794,0.501481922,0.10849114534,-1.004787812,-0.33403015,0.4845581,-1.212265,-4.580971,0.5032327,-5.6384354,1.1282078681935108,2.0,0.2762015586995244,0.22755963,0.12600000000000003, 0.018000000000000002,-0.054
574.3134,574.2802,0.03319999999996526,0.23392999999998665,-9.929340783345728,0.439748278,0.07820620594000001,-0.9087493520000001,0.18952942,-0.044326782,-0.965683,-4.5690904,0.5040631,-5.6639,1.0125809317836847,2.0,0.2920577883221945,0.27850667,0.12600000000000003, 0.018000000000000002,-0.054
574.37897,574.3134,0.0655699999999797,0.2817999999999756,-6.32934510929488,0.46144925800000003,0.08296662894000001,-0.9252956720000001,0.021591187,0.475708,-1.0530548,-4.53862,0.50859356,-5.7220573,1.0372998408600813,2.0,0.2543148092849932,0.27620155,0.12600000000000003, 0.018000000000000002,-0.054
574.43066,574.37897,0.051690000000007785,0.2682599999999411,-3.404048391620909,0.44579627200000005,0.037503197739999994,-0.91734258,0.36663818,0.887558,-1.0694733,-4.515991,0.5094969,-5.770485,1.0206165857220233,2.0,0.20538901223857128,0.2543148,0.12600000000000003, 0.018000000000000002,-0.054
574.4806,574.43066,0.049939999999992324,0.2676999999999907,-0.5582763515778276,0.479382522,0.0480322696,-0.9740578799999999,0.23478699,0.29400635,-0.9812317,-4.48851,0.5134187,-5.826584,1.0866938183831276,2.0,0.15415066962200907,0.2543148,0.12600000000000003, 0.018000000000000002,-0.054
574.5121,574.4806,0.03150000000005093,0.231899999999996,2.993850673242089,0.525505616,0.038756758999999995,-1.0841655079999999,-0.28442383,0.52711487,-1.0722198,-4.4693832,0.5142386,-5.867462,1.2054348126516927,2.0,0.07502217465444792,0.20538901,0.12600000000000003, 0.018000000000000002,-0.054
574.6468,574.5121,0.13469999999995252,0.33339999999998327,3.916725728740484,0.6209726999999999,0.0324490994,-1.254364388,-0.21273804,0.038528442,-0.88119507,-4.3689194,0.51828456,-6.0742226,1.4000321625161958,2.0,0.10303126546844263,0.15415066,0.12600000000000003, 0.018000000000000002,-0.054
574.79553,574.6468,0.14873000000000047,0.41656000000000404,5.677230069428374,0.73461152,0.013877666600000001,-1.508070828,0.030441284,-0.09223938,-0.95106506,-4.2291245,0.514735,-6.3800864,1.6775351850889972,2.0,0.05149853274131958,0.10303126,0.12600000000000003, 0.018000000000000002,-0.054
574.89703,574.79553,0.10149999999998727,0.4663699999999835,6.6045119228543205,0.8603278999999999,0.002336650600000001,-1.74135604,0.18519592,-0.06695557,-0.8749695,-4.124907,0.5121889,-6.589174,1.9422899921224221,2.0,-0.02981074759215554,0.051498532,0.12600000000000003, 0.018000000000000002,-0.054
574.9477,574.89703,0.05067000000008193,0.4671000000000731,7.528167868403444,0.9722035800000001,-0.00940279914,-1.9536612599999998,0.42668152,-0.15602112,-0.86709595,-4.068806,0.5116155,-6.698394,2.1822145935771924,2.0,-0.10692685368501828,0.051498532,0.12600000000000003, 0.018000000000000002,-0.054
574.99713,574.9477,0.04942999999991571,0.4850299999999379,7.2465999142774935,1.07481362,-0.02163180214,-2.11930294,-0.32737732,0.43966675,-1.1275177,-4.019093,0.5086746,-6.7998343,2.3763705948555187,2.0,-0.129989336462728,-0.029810747,0.12600000000000003, 0.018000000000000002,-0.054
575.06244,574.99713,0.0653100000000677,0.4156400000000531,6.662501946493256,1.078480428,-0.030559393140000002,-2.1960352999999997,0.6958008,-0.30723572,-0.5407257,-3.9526808,0.50740504,-6.9353538,2.4467580487114446,2.0,-0.1245769579550672,-0.12998934,0.12600000000000003, 0.018000000000000002,-0.054
575.1123,575.06244,0.04985999999996693,0.31677000000001954,5.408334464177322,1.0597046679999997,-0.026223684739999996,-2.1734592000000004,0.36175537,-0.25500488,-0.7524872,-3.9024277,0.5061743,-7.03907,2.4181783555161878,2.0,-0.11182102182926354,-0.12998934,0.12600000000000003, 0.018000000000000002,-0.054
575.1624,575.1123,0.05010000000004311,0.2653700000000754,3.191054033503771,1.050192408,-0.024717210740000002,-2.17726874,0.7500763,-0.4060974,-0.5404053,-3.8544617,0.5051372,-7.136448,2.417439596041397,2.0,-0.08044523672140381,-0.124576956,0.12600000000000003, 0.018000000000000002,-0.054
575.21375,575.1624,0.05134999999995671,0.26604999999995016,26.62857032367999,1.010799876,-0.025562005399999997,-2.1150303800000003,-0.32637024,-0.10055542,-0.80026245,-3.8060226,0.5047419,-7.234833,2.3442959100260006,0.0,0.0,-0.08044524,0.0, 0.0,0.0
575.33057,575.21375,0.11681999999996151,0.33343999999999596,19.112736494092868,0.945449816,-0.0151825054,-2.0052634400000002,-0.6627197,-0.33470154,-0.9095917,-3.7015686,0.50462985,-7.450714,2.2170221755420694,0.0,0.0,0.0,0.0, 0.0,0.0
575.414,575.33057,0.08343000000002121,0.35155999999994947,17.889742129623126,0.9505619080000001,-0.005827804599999999,-1.94538866,-0.2646942,-0.14328003,-0.94828796,-3.6359787,0.5036504,-7.5927353,2.1652110619299108,0.0,0.0,0.0,0.0, 0.0,0.0
575.4625,575.414,0.048499999999989996,0.35019999999997253,16.64772487960221,0.8764786279999999,-0.0200848304,-1.83856358,0.6493988,-0.19517517,-0.71180725,-3.598816,0.50294113,-7.674511,2.036893277384796,0.0,0.0,0.0,0.0, 0.0,0.0
